,hotel,is_canceled,reserved_room_type,assigned_room_type,record_count,is_reassigned,reserved_to_assigned
7467,City Hotel,False,A,A,2,False,A to A
7468,Resort Hotel,True,A,A,2,False,A to A
7469,Resort Hotel,True,E,E,2,False,E to E
7470,Resort Hotel,True,D,D,2,False,D to D
7471,Resort Hotel,True,A,A,2,False,A to A
7472,City Hotel,False,D,D,2,False,D to D
7473,City Hotel,False,D,D,2,False,D to D
7474,City Hotel,False,A,A,2,False,A to A
7475,City Hotel,False,A,A,2,False,A to A
7476,City Hotel,True,A,A,2,False,A to A
7477,City Hotel,True,A,A,2,False,A to A
7478,City Hotel,False,D,D,2,False,D to D
7479,City Hotel,False,A,A,2,False,A to A
7480,City Hotel,False,B,B,2,False,B to B
7481,City Hotel,False,D,D,2,False,D to D
7482,City Hotel,True,E,E,2,False,E to E
7483,Resort Hotel,True,G,G,2,False,G to G
7484,Resort Hotel,True,E,E,2,False,E to E
7485,Resort Hotel,True,D,D,2,False,D to D
7486,Resort Hotel,True,E,E,2,False,E to E
7487,City Hotel,False,A,A,2,False,A to A
7488,Resort Hotel,True,A,A,2,False,A to A
7489,Resort Hotel,True,A,A,2,False,A to A
7490,Resort Hotel,True,E,E,2,False,E to E
7491,Resort Hotel,True,E,E,2,False,E to E
7492,Resort Hotel,True,A,A,2,False,A to A
7493,City Hotel,False,A,A,2,False,A to A
7494,Resort Hotel,True,A,A,2,False,A to A
7495,Resort Hotel,True,E,E,2,False,E to E
7496,Resort Hotel,True,A,A,2,False,A to A
7497,Resort Hotel,True,A,A,2,False,A to A
7498,Resort Hotel,True,A,A,2,False,A to A
7499,Resort Hotel,True,E,E,2,False,E to E
7500,City Hotel,False,A,A,2,False,A to A
7501,City Hotel,False,A,A,2,False,A to A
7502,Resort Hotel,True,A,A,2,False,A to A
7503,City Hotel,False,A,D,2,True,A to D
7504,City Hotel,False,A,A,2,False,A to A
7505,Resort Hotel,True,A,A,2,False,A to A
7506,Resort Hotel,True,A,A,2,False,A to A
7507,Resort Hotel,True,D,D,2,False,D to D
7508,City Hotel,False,A,A,2,False,A to A
7509,City Hotel,False,A,A,2,False,A to A
7510,Resort Hotel,True,A,A,2,False,A to A
7511,City Hotel,False,E,E,2,False,E to E
7512,City Hotel,False,A,D,2,True,A to D
7513,Resort Hotel,True,A,A,2,False,A to A
7514,City Hotel,False,A,A,2,False,A to A
7515,City Hotel,False,A,A,2,False,A to A
7516,Resort Hotel,True,A,A,2,False,A to A
7517,Resort Hotel,True,A,A,2,False,A to A
7518,Resort Hotel,True,D,D,2,False,D to D
7519,City Hotel,False,A,D,2,True,A to D
7520,Resort Hotel,True,D,D,2,False,D to D
7521,City Hotel,False,A,A,2,False,A to A
7522,City Hotel,False,B,B,2,False,B to B
7523,City Hotel,False,A,A,2,False,A to A
7524,Resort Hotel,True,A,A,2,False,A to A
7525,Resort Hotel,True,A,A,2,False,A to A
7526,City Hotel,False,A,A,2,False,A to A
7527,City Hotel,True,A,A,2,False,A to A
7528,Resort Hotel,True,A,A,2,False,A to A
7529,City Hotel,False,A,A,2,False,A to A
7530,Resort Hotel,True,A,A,2,False,A to A
7531,City Hotel,True,A,A,2,False,A to A
7532,Resort Hotel,True,A,A,2,False,A to A
7533,City Hotel,False,D,D,2,False,D to D
7534,Resort Hotel,True,A,A,2,False,A to A
7535,Resort Hotel,True,A,A,2,False,A to A
7536,Resort Hotel,True,A,A,2,False,A to A
7537,Resort Hotel,True,A,A,2,False,A to A
7538,Resort Hotel,True,E,E,2,False,E to E
7539,City Hotel,False,A,A,2,False,A to A
7540,Resort Hotel,True,E,E,2,False,E to E
7541,City Hotel,True,A,A,2,False,A to A
7542,City Hotel,False,A,A,2,False,A to A
7543,Resort Hotel,True,A,A,2,False,A to A
7544,Resort Hotel,True,A,A,2,False,A to A
7545,City Hotel,False,D,D,2,False,D to D
7546,City Hotel,False,A,B,2,True,A to B
7547,City Hotel,True,A,A,2,False,A to A
7548,Resort Hotel,True,A,A,2,False,A to A
7549,Resort Hotel,True,A,A,2,False,A to A
7550,City Hotel,False,A,A,2,False,A to A
7551,City Hotel,False,A,A,2,False,A to A
7552,Resort Hotel,True,A,A,2,False,A to A
7553,Resort Hotel,True,D,D,2,False,D to D
7554,Resort Hotel,True,A,A,2,False,A to A
7555,Resort Hotel,True,E,E,2,False,E to E
7556,Resort Hotel,True,A,A,2,False,A to A
7557,Resort Hotel,True,E,E,2,False,E to E
7558,City Hotel,False,A,A,2,False,A to A
7559,Resort Hotel,True,A,A,2,False,A to A
7560,City Hotel,True,A,A,2,False,A to A
7561,Resort Hotel,True,A,A,2,False,A to A
7562,City Hotel,False,A,A,2,False,A to A
7563,Resort Hotel,True,A,A,2,False,A to A
7564,City Hotel,False,A,A,2,False,A to A
7565,Resort Hotel,True,A,A,2,False,A to A
7566,City Hotel,False,A,A,2,False,A to A
7567,City Hotel,False,A,A,2,False,A to A
7568,City Hotel,True,D,D,2,False,D to D
7569,City Hotel,False,A,A,2,False,A to A
7570,City Hotel,False,A,A,2,False,A to A
7571,City Hotel,False,A,A,2,False,A to A
7572,City Hotel,True,A,A,2,False,A to A
7573,Resort Hotel,True,D,D,2,False,D to D
7574,Resort Hotel,True,A,A,2,False,A to A
7575,Resort Hotel,True,A,A,2,False,A to A
7576,City Hotel,False,A,A,2,False,A to A
7577,Resort Hotel,True,E,E,2,False,E to E
7578,City Hotel,True,A,A,2,False,A to A
7579,Resort Hotel,True,A,A,2,False,A to A
7580,City Hotel,True,A,A,2,False,A to A
7581,City Hotel,True,A,A,2,False,A to A
7582,City Hotel,False,A,A,2,False,A to A
7583,Resort Hotel,True,A,A,2,False,A to A
7584,City Hotel,False,A,A,2,False,A to A
7585,City Hotel,False,A,A,2,False,A to A
7586,City Hotel,False,A,A,2,False,A to A
7587,City Hotel,False,A,A,2,False,A to A
7588,Resort Hotel,True,A,A,2,False,A to A
7589,Resort Hotel,True,E,E,2,False,E to E
7590,City Hotel,True,D,D,2,False,D to D
7591,Resort Hotel,True,A,A,2,False,A to A
7592,City Hotel,True,D,D,2,False,D to D
7593,City Hotel,False,A,A,2,False,A to A
7594,City Hotel,False,A,D,2,True,A to D
7595,Resort Hotel,True,A,A,2,False,A to A
7596,Resort Hotel,True,A,A,2,False,A to A
7597,Resort Hotel,True,A,A,2,False,A to A
7598,Resort Hotel,True,D,D,2,False,D to D
7599,Resort Hotel,True,D,D,2,False,D to D
7600,Resort Hotel,True,D,D,2,False,D to D
7601,Resort Hotel,True,A,A,2,False,A to A
7602,Resort Hotel,True,G,G,2,False,G to G
7603,City Hotel,False,A,D,2,True,A to D
7604,City Hotel,False,A,A,2,False,A to A
7605,City Hotel,True,A,A,2,False,A to A
7606,City Hotel,True,E,E,2,False,E to E
7607,Resort Hotel,True,A,A,2,False,A to A
7608,Resort Hotel,True,C,C,2,False,C to C
7609,City Hotel,False,A,A,2,False,A to A
7610,City Hotel,True,A,A,2,False,A to A
7611,Resort Hotel,True,A,A,2,False,A to A
7612,Resort Hotel,True,E,E,2,False,E to E
7613,City Hotel,False,A,A,2,False,A to A
7614,Resort Hotel,True,A,A,2,False,A to A
7615,Resort Hotel,True,A,A,2,False,A to A
7616,City Hotel,False,D,D,2,False,D to D
7617,City Hotel,False,A,A,2,False,A to A
7618,Resort Hotel,True,A,A,2,False,A to A
7619,City Hotel,False,D,D,2,False,D to D
7620,City Hotel,False,A,A,2,False,A to A
7621,Resort Hotel,True,D,D,2,False,D to D
7622,Resort Hotel,True,D,D,2,False,D to D
7623,City Hotel,False,A,A,2,False,A to A
7624,Resort Hotel,True,A,A,2,False,A to A
7625,City Hotel,False,A,A,2,False,A to A
7626,City Hotel,False,A,A,2,False,A to A
7627,City Hotel,False,A,A,2,False,A to A
7628,Resort Hotel,True,A,A,2,False,A to A
7629,Resort Hotel,True,A,A,2,False,A to A
7630,City Hotel,False,A,A,1,False,A to A
7631,City Hotel,False,A,A,1,False,A to A
7632,City Hotel,False,D,G,1,True,D to G
7633,City Hotel,False,A,A,1,False,A to A
7634,City Hotel,False,A,G,1,True,A to G
7635,City Hotel,False,A,A,1,False,A to A
7636,City Hotel,False,D,D,1,False,D to D
7637,City Hotel,False,F,F,1,False,F to F
7638,City Hotel,False,A,A,1,False,A to A
7639,City Hotel,False,A,B,1,True,A to B
7640,City Hotel,False,D,D,1,False,D to D
7641,City Hotel,False,F,F,1,False,F to F
7642,City Hotel,False,A,A,1,False,A to A
7643,City Hotel,False,A,A,1,False,A to A
7644,City Hotel,False,D,A,1,True,D to A
7645,City Hotel,False,A,A,1,False,A to A
7646,City Hotel,False,A,A,1,False,A to A
7647,City Hotel,False,A,A,1,False,A to A
7648,City Hotel,False,F,F,1,False,F to F
7649,City Hotel,False,A,A,1,False,A to A
7650,City Hotel,False,D,D,1,False,D to D
7651,City Hotel,False,A,A,1,False,A to A
7652,City Hotel,False,A,A,1,False,A to A
7653,City Hotel,False,A,A,1,False,A to A
7654,City Hotel,False,D,G,1,True,D to G
7655,City Hotel,False,A,A,1,False,A to A
7656,City Hotel,False,A,A,1,False,A to A
7657,City Hotel,False,A,A,1,False,A to A
7658,City Hotel,False,A,A,1,False,A to A
7659,City Hotel,False,A,A,1,False,A to A
7660,City Hotel,False,A,A,1,False,A to A
7661,City Hotel,False,A,A,1,False,A to A
7662,City Hotel,False,A,A,1,False,A to A
7663,City Hotel,False,A,A,1,False,A to A
7664,City Hotel,False,D,D,1,False,D to D
7665,City Hotel,False,A,A,1,False,A to A
7666,City Hotel,False,A,A,1,False,A to A
7667,City Hotel,False,D,D,1,False,D to D
7668,City Hotel,False,A,A,1,False,A to A
7669,City Hotel,False,A,A,1,False,A to A
7670,City Hotel,False,A,F,1,True,A to F
7671,City Hotel,False,F,G,1,True,F to G
7672,City Hotel,False,A,A,1,False,A to A
7673,City Hotel,False,A,A,1,False,A to A
7674,City Hotel,False,A,A,1,False,A to A
7675,City Hotel,False,A,A,1,False,A to A
7676,City Hotel,False,A,A,1,False,A to A
7677,City Hotel,False,A,A,1,False,A to A
7678,City Hotel,False,D,D,1,False,D to D
7679,City Hotel,False,A,A,1,False,A to A
7680,City Hotel,False,A,A,1,False,A to A
7681,City Hotel,False,A,A,1,False,A to A
7682,City Hotel,False,A,A,1,False,A to A
7683,City Hotel,False,A,A,1,False,A to A
7684,City Hotel,False,A,A,1,False,A to A
7685,City Hotel,False,A,A,1,False,A to A
7686,City Hotel,False,A,A,1,False,A to A
7687,City Hotel,False,A,A,1,False,A to A
7688,City Hotel,False,A,A,1,False,A to A
7689,City Hotel,False,A,A,1,False,A to A
7690,City Hotel,False,A,A,1,False,A to A
7691,City Hotel,False,A,A,1,False,A to A
7692,City Hotel,False,A,A,1,False,A to A
7693,City Hotel,False,E,E,1,False,E to E
7694,City Hotel,False,A,A,1,False,A to A
7695,City Hotel,False,A,A,1,False,A to A
7696,City Hotel,False,D,D,1,False,D to D
7697,City Hotel,False,E,E,1,False,E to E
7698,City Hotel,False,A,A,1,False,A to A
7699,City Hotel,False,A,D,1,True,A to D
7700,City Hotel,False,A,D,1,True,A to D
7701,City Hotel,False,D,D,1,False,D to D
7702,City Hotel,False,E,E,1,False,E to E
7703,City Hotel,False,A,D,1,True,A to D
7704,City Hotel,False,A,A,1,False,A to A
7705,City Hotel,False,A,A,1,False,A to A
7706,City Hotel,False,A,A,1,False,A to A
7707,City Hotel,False,A,A,1,False,A to A
7708,City Hotel,False,D,D,1,False,D to D
7709,City Hotel,False,A,A,1,False,A to A
7710,City Hotel,False,D,D,1,False,D to D
7711,City Hotel,False,A,D,1,True,A to D
7712,City Hotel,False,A,A,1,False,A to A
7713,City Hotel,False,D,D,1,False,D to D
7714,City Hotel,False,E,F,1,True,E to F
7715,City Hotel,False,D,D,1,False,D to D
7716,City Hotel,False,A,A,1,False,A to A
7717,City Hotel,False,A,A,1,False,A to A
7718,City Hotel,False,A,A,1,False,A to A
7719,City Hotel,False,A,D,1,True,A to D
7720,City Hotel,False,A,D,1,True,A to D
7721,City Hotel,False,A,A,1,False,A to A
7722,City Hotel,False,A,A,1,False,A to A
7723,City Hotel,False,A,A,1,False,A to A
7724,City Hotel,False,A,A,1,False,A to A
7725,City Hotel,False,A,A,1,False,A to A
7726,City Hotel,False,A,D,1,True,A to D
7727,City Hotel,False,A,D,1,True,A to D
7728,City Hotel,False,A,A,1,False,A to A
7729,City Hotel,False,A,A,1,False,A to A
7730,City Hotel,False,A,A,1,False,A to A
7731,City Hotel,False,D,D,1,False,D to D
7732,City Hotel,False,A,A,1,False,A to A
7733,City Hotel,False,A,A,1,False,A to A
7734,City Hotel,False,A,A,1,False,A to A
7735,City Hotel,False,A,A,1,False,A to A
7736,City Hotel,False,A,A,1,False,A to A
7737,City Hotel,False,F,F,1,False,F to F
7738,City Hotel,False,A,A,1,False,A to A
7739,City Hotel,False,A,A,1,False,A to A
7740,City Hotel,False,A,A,1,False,A to A
7741,City Hotel,False,A,A,1,False,A to A
7742,City Hotel,False,A,A,1,False,A to A
7743,City Hotel,False,A,A,1,False,A to A
7744,City Hotel,False,A,A,1,False,A to A
7745,City Hotel,False,D,D,1,False,D to D
7746,City Hotel,False,A,A,1,False,A to A
7747,City Hotel,False,D,D,1,False,D to D
7748,City Hotel,False,A,A,1,False,A to A
7749,City Hotel,False,D,D,1,False,D to D
7750,City Hotel,False,A,A,1,False,A to A
7751,City Hotel,False,A,A,1,False,A to A
7752,City Hotel,False,A,A,1,False,A to A
7753,City Hotel,False,D,D,1,False,D to D
7754,City Hotel,False,A,A,1,False,A to A
7755,City Hotel,False,A,A,1,False,A to A
7756,City Hotel,False,D,D,1,False,D to D
7757,City Hotel,False,A,A,1,False,A to A
7758,City Hotel,False,A,A,1,False,A to A
7759,City Hotel,False,A,D,1,True,A to D
7760,City Hotel,False,A,A,1,False,A to A
7761,City Hotel,False,A,A,1,False,A to A
7762,City Hotel,False,A,A,1,False,A to A
7763,City Hotel,False,B,B,1,False,B to B
7764,City Hotel,False,B,B,1,False,B to B
7765,City Hotel,False,A,A,1,False,A to A
7766,City Hotel,False,A,A,1,False,A to A
7767,City Hotel,False,A,A,1,False,A to A
7768,City Hotel,False,A,A,1,False,A to A
7769,City Hotel,False,A,D,1,True,A to D
7770,City Hotel,False,A,A,1,False,A to A
7771,City Hotel,False,A,A,1,False,A to A
7772,City Hotel,False,A,A,1,False,A to A
7773,City Hotel,False,A,A,1,False,A to A
7774,City Hotel,False,A,A,1,False,A to A
7775,City Hotel,False,D,A,1,True,D to A
7776,City Hotel,False,D,D,1,False,D to D
7777,City Hotel,False,A,A,1,False,A to A
7778,City Hotel,False,A,A,1,False,A to A
7779,City Hotel,False,D,E,1,True,D to E
7780,City Hotel,False,A,A,1,False,A to A
7781,City Hotel,False,A,A,1,False,A to A
7782,City Hotel,False,A,A,1,False,A to A
7783,City Hotel,False,A,A,1,False,A to A
7784,City Hotel,False,A,A,1,False,A to A
7785,City Hotel,False,A,A,1,False,A to A
7786,City Hotel,False,A,A,1,False,A to A
7787,City Hotel,False,B,B,1,False,B to B
7788,City Hotel,False,A,A,1,False,A to A
7789,City Hotel,False,A,A,1,False,A to A
7790,City Hotel,False,A,E,1,True,A to E
7791,City Hotel,False,A,F,1,True,A to F
7792,City Hotel,False,A,A,1,False,A to A
7793,City Hotel,False,A,A,1,False,A to A
7794,City Hotel,False,A,A,1,False,A to A
7795,City Hotel,False,A,A,1,False,A to A
7796,City Hotel,False,A,A,1,False,A to A
7797,City Hotel,False,A,D,1,True,A to D
7798,City Hotel,False,A,A,1,False,A to A
7799,City Hotel,False,A,E,1,True,A to E
7800,City Hotel,False,A,A,1,False,A to A
7801,City Hotel,False,A,A,1,False,A to A
7802,City Hotel,False,A,A,1,False,A to A
7803,City Hotel,False,A,A,1,False,A to A
7804,City Hotel,False,A,A,1,False,A to A
7805,City Hotel,False,A,A,1,False,A to A
7806,City Hotel,False,A,A,1,False,A to A
7807,City Hotel,False,A,A,1,False,A to A
7808,City Hotel,False,A,A,1,False,A to A
7809,City Hotel,False,D,A,1,True,D to A
7810,City Hotel,False,F,E,1,True,F to E
7811,City Hotel,False,A,A,1,False,A to A
7812,City Hotel,False,A,A,1,False,A to A
7813,City Hotel,False,A,A,1,False,A to A
7814,City Hotel,False,F,F,1,False,F to F
7815,City Hotel,False,D,D,1,False,D to D
7816,City Hotel,False,E,F,1,True,E to F
7817,City Hotel,False,E,G,1,True,E to G
7818,City Hotel,False,A,A,1,False,A to A
7819,City Hotel,False,A,A,1,False,A to A
7820,City Hotel,False,A,E,1,True,A to E
7821,City Hotel,False,A,A,1,False,A to A
7822,City Hotel,False,A,A,1,False,A to A
7823,City Hotel,False,A,A,1,False,A to A
7824,City Hotel,False,A,A,1,False,A to A
7825,City Hotel,False,G,G,1,False,G to G
7826,City Hotel,False,A,A,1,False,A to A
7827,City Hotel,False,A,A,1,False,A to A
7828,City Hotel,False,A,A,1,False,A to A
7829,City Hotel,False,A,D,1,True,A to D
7830,City Hotel,False,D,D,1,False,D to D
7831,City Hotel,False,D,D,1,False,D to D
7832,City Hotel,False,A,A,1,False,A to A
7833,City Hotel,False,A,A,1,False,A to A
7834,City Hotel,False,A,A,1,False,A to A
7835,City Hotel,False,A,A,1,False,A to A
7836,City Hotel,False,A,A,1,False,A to A
7837,City Hotel,False,D,D,1,False,D to D
7838,City Hotel,False,A,A,1,False,A to A
7839,City Hotel,False,A,A,1,False,A to A
7840,City Hotel,False,A,D,1,True,A to D
7841,City Hotel,False,A,A,1,False,A to A
7842,City Hotel,False,D,D,1,False,D to D
7843,City Hotel,False,A,A,1,False,A to A
7844,City Hotel,False,A,E,1,True,A to E
7845,City Hotel,False,A,D,1,True,A to D
7846,City Hotel,False,A,A,1,False,A to A
7847,City Hotel,False,A,A,1,False,A to A
7848,City Hotel,False,D,D,1,False,D to D
7849,City Hotel,False,A,A,1,False,A to A
7850,City Hotel,False,D,D,1,False,D to D
7851,City Hotel,False,A,A,1,False,A to A
7852,City Hotel,False,A,A,1,False,A to A
7853,City Hotel,False,A,A,1,False,A to A
7854,City Hotel,False,A,A,1,False,A to A
7855,City Hotel,False,A,A,1,False,A to A
7856,City Hotel,False,A,A,1,False,A to A
7857,City Hotel,False,A,A,1,False,A to A
7858,City Hotel,False,A,A,1,False,A to A
7859,City Hotel,False,D,D,1,False,D to D
7860,City Hotel,False,A,A,1,False,A to A
7861,City Hotel,False,A,A,1,False,A to A
7862,City Hotel,False,A,A,1,False,A to A
7863,City Hotel,False,D,D,1,False,D to D
7864,City Hotel,False,D,D,1,False,D to D
7865,City Hotel,False,A,A,1,False,A to A
7866,City Hotel,False,A,A,1,False,A to A
7867,City Hotel,False,A,A,1,False,A to A
7868,City Hotel,False,A,A,1,False,A to A
7869,City Hotel,False,A,A,1,False,A to A
7870,City Hotel,False,A,E,1,True,A to E
7871,City Hotel,False,A,A,1,False,A to A
7872,City Hotel,False,A,A,1,False,A to A
7873,City Hotel,False,A,A,1,False,A to A
7874,City Hotel,False,A,A,1,False,A to A
7875,City Hotel,False,A,A,1,False,A to A
7876,City Hotel,False,A,A,1,False,A to A
7877,City Hotel,False,A,A,1,False,A to A
7878,City Hotel,False,A,A,1,False,A to A
7879,City Hotel,False,A,A,1,False,A to A
7880,City Hotel,False,A,A,1,False,A to A
7881,City Hotel,False,A,A,1,False,A to A
7882,City Hotel,False,A,A,1,False,A to A
7883,City Hotel,False,A,A,1,False,A to A
7884,City Hotel,False,A,A,1,False,A to A
7885,City Hotel,False,D,D,1,False,D to D
7886,City Hotel,False,A,A,1,False,A to A
7887,City Hotel,False,A,A,1,False,A to A
7888,City Hotel,False,A,D,1,True,A to D
7889,City Hotel,False,A,D,1,True,A to D
7890,City Hotel,False,D,E,1,True,D to E
7891,City Hotel,False,D,E,1,True,D to E
7892,City Hotel,False,A,A,1,False,A to A
7893,City Hotel,False,A,A,1,False,A to A
7894,City Hotel,False,F,F,1,False,F to F
7895,City Hotel,False,A,A,1,False,A to A
7896,City Hotel,False,A,A,1,False,A to A
7897,City Hotel,False,A,A,1,False,A to A
7898,City Hotel,False,D,D,1,False,D to D
7899,City Hotel,False,D,G,1,True,D to G
7900,City Hotel,False,A,A,1,False,A to A
7901,City Hotel,False,A,D,1,True,A to D
7902,City Hotel,False,A,D,1,True,A to D
7903,City Hotel,False,A,A,1,False,A to A
7904,City Hotel,False,A,A,1,False,A to A
7905,City Hotel,False,A,D,1,True,A to D
7906,City Hotel,False,A,A,1,False,A to A
7907,City Hotel,False,A,A,1,False,A to A
7908,City Hotel,False,A,B,1,True,A to B
7909,City Hotel,False,D,A,1,True,D to A
7910,City Hotel,False,D,E,1,True,D to E
7911,City Hotel,False,A,A,1,False,A to A
7912,City Hotel,False,D,D,1,False,D to D
7913,City Hotel,False,A,A,1,False,A to A
7914,City Hotel,False,A,A,1,False,A to A
7915,City Hotel,False,A,A,1,False,A to A
7916,City Hotel,False,A,D,1,True,A to D
7917,City Hotel,False,A,A,1,False,A to A
7918,City Hotel,False,A,B,1,True,A to B
7919,City Hotel,False,A,A,1,False,A to A
7920,City Hotel,False,A,A,1,False,A to A
7921,City Hotel,False,G,G,1,False,G to G
7922,City Hotel,False,A,B,1,True,A to B
7923,City Hotel,False,A,A,1,False,A to A
7924,City Hotel,False,A,A,1,False,A to A
7925,City Hotel,False,A,A,1,False,A to A
7926,City Hotel,False,D,D,1,False,D to D
7927,City Hotel,False,D,B,1,True,D to B
7928,City Hotel,False,A,A,1,False,A to A
7929,City Hotel,False,D,D,1,False,D to D
7930,City Hotel,False,A,A,1,False,A to A
7931,City Hotel,False,A,A,1,False,A to A
7932,City Hotel,False,A,A,1,False,A to A
7933,City Hotel,False,A,A,1,False,A to A
7934,City Hotel,False,D,D,1,False,D to D
7935,City Hotel,False,D,D,1,False,D to D
7936,City Hotel,False,B,E,1,True,B to E
7937,City Hotel,False,D,D,1,False,D to D
7938,City Hotel,False,A,A,1,False,A to A
7939,City Hotel,False,A,B,1,True,A to B
7940,City Hotel,False,A,A,1,False,A to A
7941,City Hotel,False,D,D,1,False,D to D
7942,City Hotel,False,A,A,1,False,A to A
7943,City Hotel,False,A,A,1,False,A to A
7944,City Hotel,False,A,A,1,False,A to A
7945,City Hotel,False,D,D,1,False,D to D
7946,City Hotel,False,D,D,1,False,D to D
7947,City Hotel,False,A,A,1,False,A to A
7948,City Hotel,False,D,A,1,True,D to A
7949,City Hotel,False,A,A,1,False,A to A
7950,City Hotel,False,A,A,1,False,A to A
7951,City Hotel,False,A,A,1,False,A to A
7952,City Hotel,False,D,D,1,False,D to D
7953,City Hotel,False,A,A,1,False,A to A
7954,City Hotel,False,A,A,1,False,A to A
7955,City Hotel,False,A,A,1,False,A to A
7956,City Hotel,False,A,K,1,True,A to K
7957,City Hotel,False,A,D,1,True,A to D
7958,City Hotel,False,A,A,1,False,A to A
7959,City Hotel,False,A,A,1,False,A to A
7960,City Hotel,False,A,A,1,False,A to A
7961,City Hotel,False,A,A,1,False,A to A
7962,City Hotel,False,A,A,1,False,A to A
7963,City Hotel,False,A,A,1,False,A to A
7964,City Hotel,False,A,A,1,False,A to A
7965,City Hotel,False,A,D,1,True,A to D
7966,City Hotel,False,A,A,1,False,A to A
7967,City Hotel,False,A,A,1,False,A to A
7968,City Hotel,False,D,D,1,False,D to D
7969,City Hotel,False,A,A,1,False,A to A
7970,City Hotel,False,A,A,1,False,A to A
7971,City Hotel,False,F,F,1,False,F to F
7972,City Hotel,False,A,A,1,False,A to A
7973,City Hotel,False,A,A,1,False,A to A
7974,City Hotel,False,F,F,1,False,F to F
7975,City Hotel,False,F,F,1,False,F to F
7976,City Hotel,False,A,A,1,False,A to A
7977,City Hotel,False,A,A,1,False,A to A
7978,City Hotel,False,A,A,1,False,A to A
7979,City Hotel,False,A,A,1,False,A to A
7980,City Hotel,False,A,A,1,False,A to A
7981,City Hotel,False,F,F,1,False,F to F
7982,City Hotel,False,D,D,1,False,D to D
7983,City Hotel,False,F,F,1,False,F to F
7984,City Hotel,False,A,A,1,False,A to A
7985,City Hotel,False,A,G,1,True,A to G
7986,City Hotel,False,D,E,1,True,D to E
7987,City Hotel,False,A,A,1,False,A to A
7988,City Hotel,False,A,A,1,False,A to A
7989,City Hotel,False,D,D,1,False,D to D
7990,City Hotel,False,D,A,1,True,D to A
7991,City Hotel,False,A,A,1,False,A to A
7992,City Hotel,False,A,A,1,False,A to A
7993,City Hotel,False,A,A,1,False,A to A
7994,City Hotel,False,D,D,1,False,D to D
7995,City Hotel,False,D,D,1,False,D to D
7996,City Hotel,False,A,A,1,False,A to A
7997,City Hotel,False,A,A,1,False,A to A
7998,City Hotel,False,A,B,1,True,A to B
7999,City Hotel,False,F,F,1,False,F to F
8000,City Hotel,False,A,A,1,False,A to A
8001,City Hotel,False,E,E,1,False,E to E
8002,City Hotel,False,A,A,1,False,A to A
8003,City Hotel,False,A,A,1,False,A to A
8004,City Hotel,False,A,A,1,False,A to A
8005,City Hotel,False,A,A,1,False,A to A
8006,City Hotel,False,A,A,1,False,A to A
8007,City Hotel,False,A,E,1,True,A to E
8008,City Hotel,False,A,A,1,False,A to A
8009,City Hotel,False,A,A,1,False,A to A
8010,City Hotel,False,D,B,1,True,D to B
8011,City Hotel,False,D,D,1,False,D to D
8012,City Hotel,False,D,D,1,False,D to D
8013,City Hotel,False,D,D,1,False,D to D
8014,City Hotel,False,E,G,1,True,E to G
8015,City Hotel,False,F,F,1,False,F to F
8016,City Hotel,False,F,F,1,False,F to F
8017,City Hotel,False,G,F,1,True,G to F
8018,City Hotel,False,D,D,1,False,D to D
8019,City Hotel,False,A,A,1,False,A to A
8020,City Hotel,False,A,A,1,False,A to A
8021,City Hotel,False,F,F,1,False,F to F
8022,City Hotel,False,A,A,1,False,A to A
8023,City Hotel,False,A,A,1,False,A to A
8024,City Hotel,False,A,A,1,False,A to A
8025,City Hotel,False,A,A,1,False,A to A
8026,City Hotel,False,A,A,1,False,A to A
8027,City Hotel,False,D,D,1,False,D to D
8028,City Hotel,False,G,G,1,False,G to G
8029,City Hotel,False,A,A,1,False,A to A
8030,City Hotel,False,E,E,1,False,E to E
8031,City Hotel,False,D,E,1,True,D to E
8032,City Hotel,False,A,F,1,True,A to F
8033,City Hotel,False,D,F,1,True,D to F
8034,City Hotel,False,D,D,1,False,D to D
8035,City Hotel,False,D,D,1,False,D to D
8036,City Hotel,False,D,D,1,False,D to D
8037,City Hotel,False,D,D,1,False,D to D
8038,City Hotel,False,A,A,1,False,A to A
8039,City Hotel,False,A,A,1,False,A to A
8040,City Hotel,False,A,A,1,False,A to A
8041,City Hotel,False,A,A,1,False,A to A
8042,City Hotel,False,A,A,1,False,A to A
8043,City Hotel,False,A,A,1,False,A to A
8044,City Hotel,False,A,A,1,False,A to A
8045,City Hotel,False,A,A,1,False,A to A
8046,City Hotel,False,A,A,1,False,A to A
8047,City Hotel,False,A,A,1,False,A to A
8048,City Hotel,False,D,D,1,False,D to D
8049,City Hotel,False,A,A,1,False,A to A
8050,City Hotel,False,A,A,1,False,A to A
8051,City Hotel,False,A,A,1,False,A to A
8052,City Hotel,False,G,G,1,False,G to G
8053,City Hotel,False,A,A,1,False,A to A
8054,City Hotel,False,A,A,1,False,A to A
8055,City Hotel,False,A,D,1,True,A to D
8056,City Hotel,False,A,A,1,False,A to A
8057,City Hotel,False,A,A,1,False,A to A
8058,City Hotel,False,D,D,1,False,D to D
8059,City Hotel,False,D,D,1,False,D to D
8060,City Hotel,False,D,D,1,False,D to D
8061,City Hotel,False,D,D,1,False,D to D
8062,City Hotel,False,A,A,1,False,A to A
8063,City Hotel,False,A,A,1,False,A to A
8064,City Hotel,False,D,D,1,False,D to D
8065,City Hotel,False,D,D,1,False,D to D
